H2,CH4,C2H6,C2H4,C2H2,CO,CO2,H2O,Fault
114.2691346,81.66411489,138.4678935,77.28108257,2.404812581,1349.611801,7964.215255,20.26927817,Overheating
90.09417877,83.88755623,324.5898926,94.83444107,0.856123129,253.470985,4668.207266,5.638758236,Overheating
147.2770389,101.6864087,72.65663564,31.07440382,2.195088694,1021.491765,1747.345857,2.141666747,Thermal
3.16449934,51.10148829,82.68418404,42.13598772,4.146765038,1358.139079,2171.940283,45.30993248,Overheating
10.95653854,32.01020191,172.9008745,19.55893347,2.388830782,330.2078195,2073.530048,1.25559904,Arcing
48.29859147,69.17812696,365.0265994,4.199815471,0.296000177,842.6767531,2953.887382,49.66481361,Overheating
37.47749154,43.51346469,79.40413168,30.04164248,4.550900782,906.0690321,1943.025013,35.97870334,Arcing
87.25698272,15.83153256,165.8534138,45.72235456,2.544697809,1222.786135,5791.415281,41.21702289,Electrical
103.3449824,127.6531889,335.5770729,97.04785469,1.351732147,54.40192071,4865.273326,5.397102933,Thermal
68.86741755,85.96758249,200.5332587,33.49768234,2.371916064,47.78103879,4036.282551,15.75606432,Electrical
22.77658569,19.66573595,206.0628641,83.95046589,2.010957366,619.8968341,405.5895068,3.492183528,Thermal
141.3625045,62.83406416,219.1213344,95.97535643,1.982876537,409.14266,2779.949233,35.63053846,PD
77.89234147,91.67848887,309.5899764,54.99173596,2.75814306,1075.240611,5369.99982,18.56292504,Thermal
19.63010686,30.93200874,231.1284502,24.9562525,0.21563601,205.6999711,7118.513144,23.03662877,Electrical
92.50137198,78.09502032,117.8851789,62.63200863,4.714450946,849.3539026,5565.910327,49.7167228,Overheating
93.59512557,93.55306856,343.9891136,0.894624939,1.843178921,156.9409217,6379.189278,8.467458527,PD
141.3840245,42.93471764,99.19249212,59.66150273,0.950918169,188.1338963,810.1497715,19.93922319,PD
44.43119146,70.28713012,112.2459299,68.3472944,0.419725528,895.6781646,9206.975085,13.48059222,Arcing
119.8198295,24.74203983,175.9938795,57.15140383,3.209000097,1344.620696,9664.880695,21.93718799,Arcing
42.74885105,63.13796847,63.18605414,92.63577853,1.778666556,952.5929795,2205.842975,2.306413453,Electrical
6.457174411,39.93626516,234.977567,25.68805156,2.936001081,966.1223968,7328.398811,18.03437324,PD
111.6811194,119.5776108,305.4176796,26.90654776,0.125140567,386.2102816,416.3373193,47.31700101,Thermal
37.51632813,74.36729273,24.17898966,41.64901024,3.716918998,63.60541387,1239.705246,42.39812804,Electrical
51.06188977,138.4964443,50.41130473,67.01961802,0.086686965,679.7652816,9098.459538,3.866953469,Thermal
89.24911016,79.84802813,255.8119988,48.76110163,4.73861973,1259.39665,2704.131304,21.27224602,Overheating
64.59422721,7.119863796,337.4580854,58.17229969,2.104968656,913.3206041,6032.456862,42.21364602,Thermal
119.1630097,112.9364519,316.9650123,67.11900808,1.392817353,1291.732159,7529.656953,29.65951384,Arcing
148.5721625,11.51522473,185.8006,75.24445985,2.529664577,1158.476708,10898.5444,20.85532598,Electrical
10.83509775,124.6186984,134.4134657,15.19860162,0.456895351,127.988435,5965.497104,1.414612639,PD
9.978576007,97.13153412,71.05657459,48.40311944,4.160415191,618.9162467,2339.774368,3.723505556,Arcing
47.27082864,72.25775939,151.902054,10.78653093,4.062734525,51.36642739,955.4324711,8.615135167,Electrical
74.47268563,124.2768667,379.4987206,97.03882342,0.267972242,14.75489493,4106.975608,6.469217628,Arcing
41.00735325,14.6319254,313.0305816,30.90226696,2.333541007,155.0682112,4799.985134,1.269475839,Arcing
114.2617918,52.08031275,310.2439856,46.84689494,4.512215408,1000.744541,262.7193311,14.72124943,Electrical
140.5676064,3.862152174,131.4573008,19.09729749,0.835320858,679.9861434,5630.738229,25.80065329,Thermal
42.1283884,44.91431086,252.4618368,64.41484286,4.621396328,1334.409123,1847.745086,4.245542062,Arcing
124.455383,18.70335994,127.42151,54.29433345,4.682395876,1033.898967,7929.992545,37.041707,Arcing
44.07663434,36.01940424,1.704266274,38.8303843,0.972537655,818.1428179,4151.799936,9.767621402,Thermal
147.9006696,13.49321466,151.4372679,46.06053633,1.130749483,767.4981026,1620.41313,16.81490344,Arcing
79.63925547,14.16167613,272.9895041,41.31207577,2.247416522,1333.513381,4764.733038,38.81710339,Electrical
7.900626813,27.86075288,144.3279405,51.70847789,1.903376353,139.6377504,2710.047249,7.777501679,PD
104.6563242,148.5417009,277.9506776,29.92834046,3.866967366,1367.735209,7085.956517,38.97807096,PD
72.38257545,60.18119972,104.4404432,6.841669759,0.159504893,1204.707595,1514.926293,24.52608497,Overheating
31.89606747,142.358507,324.9046798,18.9034888,0.566011621,1035.184029,3271.991453,11.36511639,PD
124.2197872,1.572910301,178.395847,85.85983532,3.380448348,857.6984655,6318.589748,37.52305339,PD
142.5700113,42.159185,391.6191579,91.93356607,3.270203491,890.4755796,5215.306206,14.57928836,Thermal
89.73547582,94.79165599,5.060580167,85.49290544,1.457940793,1471.513376,9239.915435,22.40798566,Electrical
49.43175447,113.9502866,210.7564375,81.17663895,0.560387117,647.2294401,6427.56926,6.656709767,Overheating
119.9758473,45.43590424,82.95600722,87.65996993,0.004421925,1284.22301,3326.380952,28.38993155,Thermal
20.31141205,128.3873777,87.81430589,3.41544667,0.634559194,439.216748,7582.250425,26.18858788,Overheating
134.2107939,8.039161421,42.16539906,6.665283196,4.883844151,331.1257965,4463.007156,40.09619205,PD
65.13137588,62.67953806,219.7350537,16.86268459,0.605675792,1344.240852,8918.105822,13.71036126,Overheating
54.02838462,5.59746756,10.28853879,63.30888038,1.300554921,836.6085632,6581.265861,36.30025746,Overheating
51.05798804,124.7215336,196.0097972,47.3073624,3.824773673,69.58845577,5032.610486,9.95016987,Arcing
56.03629573,100.2589365,296.5276664,20.059571,3.201050007,416.7540644,3730.425141,20.76879143,Electrical
84.59349204,99.87030782,326.8679737,54.26342424,2.879791192,636.3942548,3379.906468,41.9717551,Electrical
88.4419765,105.0064531,337.6446794,11.89524234,2.007188942,797.0955998,4433.477844,12.65926245,Electrical
118.4428989,41.25979727,355.1424522,25.0997855,3.472814114,917.0908599,6901.151762,18.91734332,Arcing
148.8907699,127.1900233,25.15844071,59.08115459,0.138157096,863.4383858,804.1778611,32.10478898,Arcing
13.18343715,43.91993059,343.4933394,5.350465825,3.631430495,523.2921245,6409.511102,46.43782197,Thermal
21.56199489,101.7585565,238.5090822,28.80141056,3.961297083,442.3120797,6577.351514,23.10312475,PD
56.08939822,43.09588805,399.1672878,82.06549976,2.781381039,806.3808174,4350.028763,8.446524783,Overheating
61.34395267,72.84020736,181.3914922,40.14623953,3.385228866,972.7325607,1177.977225,3.642137498,Thermal
46.38943591,38.9999353,125.8123385,69.63163152,0.616651689,1458.1095,385.9570342,16.50370031,Overheating
143.421708,131.4033411,303.6197746,7.942119001,2.840275811,185.6815485,7372.829354,26.32606052,Arcing
146.1807646,48.16542471,57.52928198,97.40157071,2.948601256,702.518712,5441.858802,46.35026662,Overheating
9.354847941,21.37020598,189.472105,88.42016503,4.839183904,512.4739706,4096.106559,0.478948116,Overheating
99.819208,128.3618731,358.8351231,20.12443586,2.559758797,1422.536386,2693.699925,44.48223585,Thermal
125.7436214,27.55840388,16.03984421,59.49451759,3.619969669,1443.960874,5483.952564,39.91921467,Arcing
146.1052058,137.9680849,32.95585925,97.09231689,4.713902774,328.8569149,4503.365173,2.041496405,Thermal
93.33605641,29.79585418,186.375383,63.34217692,3.561044775,764.3482357,6265.970381,38.03830047,Arcing
63.24460503,138.9681656,324.700489,27.23817588,2.418366589,1212.869315,9240.642501,44.34785597,Electrical
119.1417253,64.59595766,243.4801425,13.32347113,4.975859401,1389.586643,1558.912374,0.189423367,PD
136.9973928,7.842587906,22.18632685,39.45328665,0.730777197,749.4326937,10112.05623,38.15791859,Electrical
114.6216794,5.377287667,85.70944698,92.67886838,1.153946857,1247.295321,439.6231952,42.15341802,PD
105.7861285,25.34788718,55.49376387,43.99682736,0.783139833,872.2671786,9956.949691,45.5652637,Overheating
121.6422358,120.6880984,207.4759974,47.88587675,3.455950264,256.3944854,10058.74304,26.18113263,Arcing
127.7367185,75.826452,10.17622598,14.62986109,1.032499038,878.8424991,1659.03383,21.69095862,Overheating
143.2980144,21.02778093,287.9976511,83.81830694,0.309056838,964.4220724,982.9421341,24.82051577,Electrical
87.30911975,10.61759158,60.28297976,0.648338704,1.699786055,745.2636916,4195.539004,18.66271854,Thermal
60.94826996,66.837806,92.71911459,42.48370861,1.562342462,609.442858,9801.125269,25.71137066,Overheating
144.5571859,122.3798613,67.01873593,42.30522223,3.360320838,115.4504093,2930.649981,9.639158609,Overheating
102.9583645,147.0559767,152.1799746,3.164798034,2.49270909,616.611118,1990.527287,45.24932038,Overheating
125.0918891,96.49037817,363.4975955,46.65694958,1.028816163,1445.818457,8988.777718,1.328161557,Overheating
25.26687155,120.0824333,172.1925787,13.96866646,2.647458096,169.2875462,3651.145838,26.07939776,Thermal
16.45036573,131.0927409,168.5901053,15.35178463,2.074175684,1006.864405,4183.273144,35.763429,Thermal
26.78221529,60.02511607,57.60961656,84.73113934,4.118590608,1165.271969,5127.222696,23.38036492,Overheating
29.76204827,86.26820012,362.1939936,0.389928021,0.363687834,153.8124049,8748.672787,32.41940423,Overheating
89.42171815,58.67532448,272.3033862,72.73820177,1.974539108,663.5194539,10028.0548,0.256253332,PD
63.09579698,26.72613451,337.2350376,94.87913152,2.357725531,223.5507291,6276.055002,37.01118456,Thermal
14.98818021,146.5917128,54.57815972,5.952208727,3.603527653,50.2234369,1530.678991,6.718810747,Electrical
110.0216957,12.18846238,315.2981344,41.87892848,0.092904299,296.7888235,5423.73891,49.1363192,Electrical
127.4941907,103.4228787,30.58560173,51.2673592,2.296948348,394.1208108,8927.147607,38.74236866,Arcing
119.9055793,27.89904276,19.57747836,33.77627168,0.700900467,1220.883595,5656.845818,47.76865944,Electrical
124.4108928,55.31691123,329.6968648,2.428402357,1.877180097,252.1014758,2342.588742,38.67447541,Electrical
132.9225749,128.625803,152.3228328,85.57436011,1.026683078,716.710527,1906.230279,38.55544828,Arcing
78.83099061,31.03367396,311.8812582,36.84900822,2.246969681,792.7409421,2244.5102,11.46317142,PD
39.43525245,36.38273784,372.2005782,9.21464932,3.302872384,1144.5378,8274.556476,10.77442799,PD
126.8426827,132.3437881,217.4119703,81.78935677,4.432127534,790.4259897,9442.217674,15.72847403,Arcing
55.3856469,79.01774401,170.9648619,82.38761335,1.118159167,174.1931795,4892.559587,11.06575831,PD
34.88526422,73.20228861,86.12665098,53.18882378,4.869491704,395.6413803,6981.362765,8.158074954,PD
111.0363728,91.53284094,132.3063985,14.62289308,2.142903096,788.1702905,810.8680852,3.711363942,Overheating
20.1943913,104.4560745,158.493658,79.56174656,4.887009477,888.1505013,16.55392335,17.06736841,Electrical
116.2498072,84.82705888,221.921112,19.27207882,0.071624495,1009.296909,2164.269247,27.16878672,Overheating
79.75514003,149.0452062,212.1926829,65.85497369,2.479408147,163.8676658,3162.981831,4.732791743,Thermal
85.00943017,127.2228635,78.34810157,35.45471053,3.201318049,1319.413683,8440.602226,38.7489817,Electrical
45.84646822,13.95985658,199.472723,59.44988338,4.567694462,429.4688289,766.5713162,28.15118882,Overheating
106.252374,31.7673027,5.05433845,17.6818203,4.947873448,1305.393013,5167.748833,30.79058802,PD
147.3787577,40.65268825,79.95746155,70.56690032,0.347931091,366.678319,6017.205635,28.6913129,Electrical
112.644682,77.91096184,75.76878995,28.88213366,3.068232442,168.5232696,3365.894846,29.30266701,Overheating
16.28312497,34.04735548,345.9523721,98.52520553,2.956788963,534.2490605,1677.715667,26.43902782,Arcing
71.81598397,133.2901595,250.7137996,45.41256547,0.269195393,484.5007816,10799.83457,31.59022381,Overheating
142.944094,9.367646073,84.16446806,5.908135755,4.11151229,371.2840937,5154.254662,23.62539108,Overheating
88.15553342,9.540143114,127.04148,27.43607354,2.081832912,809.1006676,5991.523855,30.54824752,Thermal
91.32860377,61.30648228,73.69443066,12.15096865,4.727936899,74.3222786,3912.981209,8.779509924,Electrical
129.0313576,62.29767219,122.3323976,13.95777307,4.982164353,1310.800753,7528.672827,20.34472124,PD
41.97873086,47.12434347,39.68915773,14.18887998,0.473792971,537.161628,8649.557493,29.14987455,Overheating
90.0863437,6.629017287,106.2749913,43.29681338,1.026056781,69.44717706,10696.19703,5.481228424,PD
90.12823963,76.46566616,66.61097116,3.514662805,1.303456282,748.2388266,8043.07531,33.68390204,Thermal
5.754257366,98.03822227,124.2369365,54.64378685,1.799230061,766.2861853,7859.58959,32.08493517,PD
11.46903859,23.25417984,98.5092871,79.49770538,1.608504139,125.6091008,5395.676121,43.51774199,Arcing
48.26548298,68.02322638,52.94564871,66.86308228,4.016241632,1233.59369,3743.053869,1.875332808,Overheating
87.95550913,55.33285653,62.60797641,49.47855221,4.048101794,874.2576145,8321.787666,42.40572453,Overheating
109.1843473,32.19457543,43.83306663,33.02789069,3.234234613,564.2675261,1875.8574,39.70856286,Arcing
62.14943579,45.76359907,23.58142535,57.70792769,2.401573527,429.5613678,3633.496646,4.627651778,Overheating
139.8349216,18.64602024,335.4915902,91.14820955,4.14979322,1449.055253,6792.785095,10.91969373,Overheating
41.00521548,64.48430473,5.455802551,97.29232345,3.722261689,1125.481195,7328.027435,34.73185052,Overheating
92.89911434,27.87763865,389.357203,34.36092535,1.304105377,150.1393136,7294.38276,3.18155642,Thermal
97.7513379,41.34305602,319.8959878,60.92812334,3.603765749,66.80655016,8428.090106,44.66805771,PD
108.5510913,101.9706612,256.2430379,4.531089342,1.334454387,1030.524143,3950.838408,41.7177343,Electrical
10.89690934,31.22494785,4.389773351,77.99019161,0.404007533,649.2772001,5734.932799,35.42599381,Overheating
124.5628831,75.30127874,104.2197408,13.09162337,0.629593721,52.72407822,6941.399442,15.24521739,Thermal
43.18940439,1.664424632,131.9415039,61.3739842,4.423718138,274.6819706,866.0456696,13.93072697,PD
60.66784139,140.9346625,80.52497171,78.68688653,2.63469874,1477.39937,8610.609457,43.45009481,Overheating
26.60678309,18.14516696,0.07473752,30.22291814,2.564606389,550.6161062,5998.243385,21.17303319,Arcing
17.48513994,54.22549014,117.5839714,97.86527409,2.508919014,422.7532347,9340.534536,9.492068367,Overheating
100.8614479,41.02651002,2.94854363,43.42545998,0.326396311,478.0325906,481.3025865,19.74654434,Arcing
107.9004105,110.3015646,310.9731108,4.224329822,0.038012587,1318.004685,6474.362593,14.23926149,Electrical
132.2226236,125.0550791,249.0093653,65.97047655,1.734835717,663.9071817,4481.863489,14.2963867,Overheating
5.833731141,108.5853263,159.7556071,64.51755748,2.914949146,881.0617804,2040.35117,9.388875657,Overheating
107.8710301,75.0735117,304.7182595,77.35092264,2.691643774,514.5500579,8932.092594,41.53844949,Arcing
85.33516883,47.93812875,324.7651976,49.32387075,1.05683124,1377.12681,10067.18522,14.99149624,Electrical
87.45913731,117.9055129,196.5318931,66.57419773,3.48376692,996.066305,3530.165702,17.42479957,Thermal
33.34849487,4.354678016,326.1663588,4.518411443,1.513397243,622.7601468,5184.389395,21.09201267,PD
87.90991031,41.27796661,123.4548231,94.93779718,2.784926659,1140.830518,9542.180585,16.35893976,Overheating
142.5061399,125.6764558,288.2093875,68.37053043,3.724688284,1347.920183,559.8323918,25.65363598,Arcing
6.99437961,139.0895092,283.2814367,70.28026921,1.307009378,349.6947371,402.2233535,15.5830044,Overheating
99.07848203,95.68304357,86.21385054,27.29249697,3.793114417,1196.653274,1698.617433,26.34660082,PD
60.54035022,143.8044356,385.8477686,69.97356994,2.238948234,483.5634117,2428.173846,29.24656416,PD
109.5127499,70.78798602,70.5199618,89.90845626,0.146920437,632.9692533,567.1132127,7.28955211,Electrical
76.37912172,68.33930751,192.5016158,62.04746362,0.062445775,16.9376738,9430.121035,24.86304034,PD
43.78845213,147.4660709,82.66665294,83.91820517,1.100196339,670.1806842,2972.454379,31.99345334,Thermal
80.80175352,104.3386511,125.7421977,15.88165321,4.307564743,1384.527211,4247.79803,3.438144031,Electrical
148.4514839,99.93019641,120.7297823,89.08462442,1.11202277,181.6435599,5600.681197,6.092331989,Arcing
102.4163162,20.20593572,27.24823341,9.411605256,3.917654692,576.358179,10872.53429,39.24693195,Overheating
102.9835975,5.890451074,151.9975573,67.24332448,1.065432104,1004.919954,9035.649886,45.12979436,Overheating
78.99839717,86.56572572,74.47673812,17.67524938,3.216232174,1177.293516,5102.28358,45.9017543,Overheating
45.46126541,101.0165051,130.2524126,99.48005098,3.783114689,348.8755425,594.9462869,9.700797378,Arcing
8.305574345,100.5947139,374.5432623,61.43444259,2.573826886,400.7640828,3091.103964,17.98326986,PD
107.9391883,135.1884235,257.5347944,3.061876012,1.046169463,364.4267566,604.6833406,49.74124516,Electrical
25.55147717,110.8174058,116.2511269,49.17870798,3.845196656,1233.89743,5218.218066,44.66971758,Arcing
137.3564653,33.00860778,98.05795731,87.20091468,2.784295082,344.2690595,405.2547738,17.45910897,Overheating
99.22351796,58.4404467,30.71789788,17.97548836,4.660216693,460.6606109,8685.826368,25.45118541,Overheating
49.82004887,3.22734482,73.20970644,76.01359632,4.358936171,382.6694175,4184.980553,7.016574667,Overheating
143.92765,36.13018218,59.23306117,19.15002312,0.86135921,1066.452167,7007.726037,9.163592256,Electrical
3.731848146,87.43482552,129.8282368,67.77240067,2.756992882,1459.494003,7839.174562,4.018102553,Thermal
134.4034643,34.71338475,225.696542,62.78685351,4.59068174,484.0218147,6744.578236,4.345432052,Arcing
1.706367296,53.50769,335.1462972,99.28709447,1.806047066,740.3703024,8809.906976,23.07378756,PD
122.6847451,54.76776685,49.70502384,42.24670605,1.399659247,391.9322485,8421.18103,29.51246822,Arcing
118.4464172,65.28185172,133.2965474,32.94270649,1.949399126,375.1027135,3314.902427,30.36566912,Electrical
130.4145944,62.59739348,156.263346,22.76088099,0.870062175,284.8958818,217.1401263,48.24936415,Electrical
114.4705609,8.025213283,12.07975465,19.47194572,2.254139911,545.6642332,4890.936856,43.08360874,Overheating
55.34648632,76.82914194,149.3917659,54.38134378,1.745272799,469.0910404,7876.838829,38.65293412,Overheating
29.36455448,64.9059343,146.0207987,85.8164879,1.151918544,1427.259745,4014.382672,27.99772975,Electrical
46.91006866,31.03152859,364.7767602,56.66979069,1.471755417,777.7552321,4125.304467,2.681409773,Electrical
60.20226665,105.2988912,132.7873523,73.50128946,4.526969574,369.2666009,2932.837521,9.888982042,Overheating
115.4853178,145.8497155,164.0005681,12.45583864,2.765358363,105.6917842,3244.907408,2.431360231,Arcing
79.34851638,12.8498373,393.3585558,76.87846202,3.299868041,451.073812,10421.51079,13.46126048,Thermal
132.6006116,135.6371394,205.7252528,5.040899754,4.615602005,661.7521587,1949.478158,7.700162693,Arcing
72.88773317,141.6427011,3.571603383,15.83970557,0.239961951,1477.015764,7060.145938,21.40234658,Overheating
37.05168021,82.72844553,21.5574991,65.48592869,2.147825566,1282.422351,3972.062019,25.69416,Arcing
13.64997222,32.47930481,194.1796081,75.63637451,4.5608382,1484.604542,8184.391328,29.85315793,Overheating
2.143120361,49.00663437,264.8057559,81.86573164,4.243922361,99.2738539,1934.59833,46.85723049,Electrical
35.98355889,139.8956426,94.49978362,87.12711297,0.872513706,1492.43662,9473.489081,43.66209275,PD
39.31574822,12.46268374,230.8188443,53.51593037,0.675089812,162.3733115,5040.771721,21.76978944,Electrical
107.3322461,80.93977011,370.7753517,54.74886431,0.457597895,1364.883347,6743.759075,40.04908825,PD
44.44638075,72.98182186,105.5702317,12.14039191,3.463193727,68.86437585,10214.53535,6.774073134,Electrical
123.6419141,35.62893832,354.4427461,24.46519482,4.10391104,237.9573318,10423.05521,13.26716623,Electrical
47.70045309,145.6563804,203.6744266,96.57746144,4.975610114,1156.694635,6196.395651,35.66322316,Electrical
70.92647346,65.10684899,395.5624953,48.49258981,0.165337957,1382.924089,6792.292376,41.70488046,Arcing
80.87110956,14.99474817,379.6167471,4.479152102,2.507935381,1417.101575,7146.552038,28.74321595,PD
22.03652136,16.11118311,111.2571858,95.52825914,1.865903339,913.1669664,7671.397489,5.139469636,PD
146.7133087,114.194266,164.6519853,22.45841516,2.937408079,93.56198691,2319.76235,29.66873414,Arcing
110.2828641,82.90245871,121.2756933,72.13320174,1.507399945,1484.095707,3001.380129,21.76862541,Arcing
22.6489634,78.49990738,76.30010631,39.5311706,4.672615264,324.7288716,1132.343196,46.80799708,Electrical
6.122289764,63.75710771,71.28724303,56.61924614,3.802332856,1128.859016,5284.840746,6.670608421,Arcing
19.35363054,59.20305191,12.4126641,28.62497063,2.839804445,442.0970825,10382.60192,37.14876842,Overheating
61.37673196,100.5998364,214.4945101,70.2919571,3.994047007,659.7048327,4994.680536,19.59495204,Arcing
14.67200453,122.1210481,54.9239211,58.43802492,4.355383412,1013.855455,7136.102418,8.199364634,Arcing
5,17,41,23,0.5,213,5242.775835,40.83380035,T1
58.31583337,72.21326214,193.7899491,29.94003236,1.375504906,4.30386381,7606.985601,35.79167286,Arcing
6.273794035,127.5842461,196.6177542,16.21881972,4.820089669,159.9646688,7641.288964,33.11227239,Overheating
148.4230366,32.52531027,189.3535684,25.92327972,3.622378784,91.61371044,9294.325679,26.82744132,Electrical
127.8177778,124.3433081,212.7382156,53.92547907,3.887624337,494.4862196,10475.60897,1.144496917,Overheating
75.68816661,34.85507313,13.97350843,13.2002763,1.290335567,401.528368,6225.864797,42.7725887,Overheating
53.38095826,48.36121243,6.918662647,68.64164482,1.254830402,144.933424,5660.440313,4.884953049,PD
148.8230554,86.26372233,32.96993893,94.36769207,3.891686177,758.0558814,7896.369664,14.04278392,Arcing
53.21232134,82.51249539,348.7787807,90.04533212,1.033750795,1448.729949,10085.51363,5.367211728,PD
92.45368992,50.0779925,240.7263798,58.73854195,4.345783667,433.4466932,9397.735654,19.53679018,PD
16.10338132,6.208572959,354.8986181,1.365759653,1.258503988,394.9772423,10662.30069,16.8238621,Thermal
87.41028991,42.72309308,309.5919141,69.3744621,1.769706504,1261.479985,1996.073371,42.84680097,Electrical
14.07341037,16.68365244,111.2904679,50.43076042,1.749660117,749.6819131,5172.940876,44.24188326,Overheating
81.7579156,97.65500181,19.89773809,97.90346021,1.05801807,1061.924861,9571.191508,41.47208266,Arcing
144.3969294,77.7178939,7.302140272,87.25191955,0.241828176,1472.626626,327.9351047,5.859600153,Thermal
127.5989853,36.84020666,72.84047419,93.35431882,4.801398715,1054.569408,9925.194024,23.69761635,PD
49.86431638,105.6433825,363.1613591,54.50812866,3.953430023,710.5927533,8394.725895,4.794694259,Electrical
9.077519577,134.9073667,5.299320746,76.53727888,0.399772096,1024.24889,10025.8166,30.41294642,Thermal
93.39419299,114.0688313,291.9909595,36.84156823,1.569675868,993.9186705,768.0534011,30.03528395,Arcing
100.3706873,63.70716449,334.2854719,98.43278926,1.871565414,887.8573458,3363.329577,13.50219614,PD
107.4665251,99.80143871,87.84968254,17.36796526,3.486929788,28.68179268,9059.80244,38.49833026,Overheating
69.18766161,14.92728242,260.2135904,10.81256051,3.320282427,1093.915537,7017.543812,30.37584168,Overheating
109.8946106,84.28859196,39.29735243,69.52873237,4.802127682,772.6372404,4649.735863,7.321407014,PD
108.8665729,38.06409834,20.96854121,5.202397943,4.722978501,1177.533405,1276.123807,2.593673158,PD
2.845169491,143.1517286,73.51061662,54.81697768,1.700466972,82.50709905,6372.317304,37.69912098,PD
22.38262839,124.6513465,395.9181574,94.16621577,1.466471724,817.1332277,6125.596519,48.03804793,Arcing
57.39167879,102.0194335,159.6868599,93.9681807,2.481210022,1121.410672,5328.020184,35.32362594,Electrical
27.29846607,145.4893226,232.7654744,94.96819169,4.384749131,551.2145915,5435.770638,41.74363037,Thermal
136.9936111,113.1793184,160.9357668,67.23542122,0.262205991,1301.478614,668.4701187,36.57683228,Arcing
123.1409965,45.88219912,124.4212562,67.50147917,3.21760607,883.4961653,5694.906958,41.72066214,PD
131.5124219,97.82833452,100.9123718,73.86274434,4.584403394,1354.363415,7724.998896,34.49291862,Thermal
132.7408383,14.81029785,53.39112015,57.58818921,4.607948737,1355.313909,10726.5116,29.28463342,Electrical
101.0334976,86.93952812,143.4878937,89.47501109,1.231376361,1257.315688,10735.33888,6.530356426,Thermal
8.763543483,47.18587798,271.1259798,76.27749533,1.810166233,911.1105733,3132.346418,4.716629034,Overheating
149.7685055,57.38398843,294.7841149,38.34726282,1.755380182,282.0368752,1674.018255,6.396077079,Thermal
120.8918372,122.6589041,334.0261858,34.65332243,2.937392444,519.1400871,1664.508082,45.0124132,Thermal
92.23591395,140.4242522,22.54338451,91.26181421,4.361285062,537.2405106,1860.522827,9.122337303,Arcing
24.93949406,75.56522659,21.43639278,7.969524441,3.947288408,361.3671202,5046.090539,36.64871399,Thermal
7.850829268,97.55669368,212.5609259,7.537705955,0.47281167,938.4858241,24.75279821,28.9161813,Electrical
26.82429977,135.2397408,233.3772551,64.34811305,3.271435281,1286.526399,4131.911076,3.12179943,Overheating
106.8181766,7.926747088,381.3696699,40.82076693,1.197762174,1149.624128,3252.890339,33.98890631,Arcing
100.8464994,78.0389191,141.3344063,57.5947574,3.243149356,606.4827083,9755.785557,31.52744207,PD
51.93751646,114.2449821,99.30769586,67.49488749,4.522820315,153.0968476,507.8277623,0.137095937,PD
103.5082867,49.67408162,9.634687139,82.8329728,0.324443978,1498.46358,5546.832374,3.773192105,Electrical
104.3641576,21.78029439,62.94381403,79.12950828,4.792432584,835.1447746,5667.341195,36.8025023,Thermal
127.4634938,129.2001176,4.741227594,99.37471834,1.389165333,188.3752935,10585.76707,36.19680333,Thermal
133.6766369,56.14574223,86.47342164,26.96726861,4.188166485,282.8975853,3390.238123,39.4956885,Overheating
70.99926334,71.55365799,160.7347607,79.17377567,3.517368871,1309.587865,939.1948693,17.97175685,PD
41.3114132,48.53813303,77.31116114,67.33418387,2.483206825,286.4191719,720.6204207,36.60202752,Thermal
129.7361406,113.3921362,296.4986121,31.60848955,4.094580129,758.6828233,3101.472636,18.25789841,PD
6.422082202,48.05333528,27.69117657,47.80541846,0.510985616,557.2406348,9038.605061,49.80615121,Thermal
101.181032,44.65004492,248.829998,19.12684474,2.223839443,377.7038427,6544.425865,12.41859576,Thermal
112.8320818,130.4155072,94.89695225,2.468781302,3.505924887,266.8407457,5352.806489,38.06080281,Overheating
38.00331892,128.9541259,122.9271303,18.24270223,3.382136106,1161.104995,1071.862549,24.74639612,Thermal
10.59366399,71.54089949,299.4293269,17.84363903,1.683610754,30.22864084,97.55730684,44.22434934,Overheating
76.93990684,139.1375915,157.0150336,90.23789323,4.29862701,670.2252013,8928.227097,47.65106032,Electrical
63.88072542,37.6981426,280.401096,51.17326623,4.366547841,441.1562664,1786.867988,30.67201153,Thermal
18.35447099,12.80885469,225.6622449,72.36654264,1.727651669,567.1433727,9562.618581,7.419012335,Arcing
148.207619,121.9731371,69.18595,70.7384276,4.118873999,397.3332603,6322.982698,5.780368447,Thermal
16.63375389,140.2606716,69.01372114,63.25301736,3.960153614,207.8434205,6626.280372,4.31134267,Electrical
58.14424404,2.265366075,332.6210043,1.081908806,0.965388706,590.2013616,2469.970807,2.39921786,Arcing
2.606551591,83.91923694,114.6112224,98.82666941,1.981469387,601.5676057,8649.264037,2.470060309,Overheating
12.11196781,139.9190887,233.3952588,26.07428715,0.242887705,548.0298702,9190.71624,28.95363482,Thermal
3.768985475,146.522618,16.08110992,15.05069131,3.822850697,1422.664684,274.6512096,33.50466541,Electrical
14.09619666,43.67836424,299.8660627,33.26729129,0.318086535,29.09722564,1791.484359,36.37189812,Thermal
108.6599182,130.6071113,337.1416696,5.48526479,0.078226223,811.8981198,6547.150129,44.25448831,Overheating
128.1702626,134.8649363,359.9003108,35.10826406,1.498712131,626.0833551,9017.337202,15.94417902,Thermal
